temps,r_hip_pitch_angle,r_hip_pitch_angle_norm,r_hip_pitch_vitesse,r_knee_angle,r_knee_angle_norm,r_knee_vitesse,r_ankle_pitch_angle,r_ankle_pitch_angle_norm,r_ankle_pitch_vitesse,l_hip_pitch_angle,l_hip_pitch_angle_norm,l_hip_pitch_vitesse,l_knee_angle,l_knee_angle_norm,l_knee_vitesse,l_ankle_pitch_angle,l_ankle_pitch_angle_norm,l_ankle_pitch_vitesse,base_x,base_y,base_z,base_x_norm,base_y_norm,base_z_norm,base_vx,base_vy,base_vz,hauteur_pied_gauche,hauteur_pied_droit,ecart_hauteur_pieds,pied_gauche_x,pied_gauche_y,pied_gauche_z,pied_droit_x,pied_droit_y,pied_droit_z
0.166660008,0.5248982528575082,1.1533411068575976,-1.1670171348076412,-0.4145373880821903,0.2153896190993088,-0.5579704507845028,0.03664377329829841,1.0318303328625986,-2.808178309290116,0.025370372179744523,-0.7673404244366067,2.6171106867629224,-0.7225743504751466,-0.5762552189007628,-5.8112709318485765,-0.610865238198,-0.9484023983301588,0.0,0.19709517835071236,-0.013845320257840245,0.8446065449490305,-1.2614038414993987,-1.0357724570693068,-1.3231211087726986,1.085434341416256,-0.04246111357708247,0.12404660278814028,0.15766450653211303,0.09644862122855175,0.061215885303561285,-0.057079454902863196,0.04049072255110345,0.15766450653211303,0.371864271211543,-0.08604683603534853,0.09644862122855175
0.1749930084,0.5132002671401883,1.1136825705025293,-1.4038143712701547,-0.4149775715713584,0.2141308292032203,-0.052824129129776326,0.015787946392543172,0.970108049882177,-2.502799220525087,0.049248350326564355,-0.6634924607501447,2.8654718589500883,-0.7729933473909543,-0.7059410199295897,-6.050521360326305,-0.610865238198,-0.9484023983301588,0.0,0.20582811954063596,-0.014003328740835071,0.8457424079858741,-1.2344371646237806,-1.0368729163800228,-1.2256196751100727,1.047994812279572,-0.018961775520234685,0.1363090102388022,0.1640260286413247,0.09651652544622034,0.06750950319510436,-0.04847527791149207,0.03984072745038021,0.1640260286413247,0.37476629466957934,-0.08690133161656974,0.09651652544622034
0.1833260088,0.500692802834885,1.0712797380963337,-1.50095568281783,-0.4131567710582428,0.2193377607331476,0.21850479127729514,-0.0033268373459241192,0.9135383393477237,-2.293865693138247,0.07458770116332553,-0.553288825863036,3.040843588194376,-0.8235652133816151,-0.8360200249021201,-6.068866382229008,-0.610865238198,-0.9484023983301588,0.0,0.21447221159736204,-0.01408872537788384,0.8469401785988706,-1.2077448473039538,-1.0374676662476439,-1.1228041523066752,1.0373324903147836,-0.01024800587418301,0.14373821618879667,0.17065695070647,0.09653589696932102,0.07412105373714897,-0.03928914559059914,0.03896420186359953,0.17065695070647,0.37759434495808797,-0.08768219275663727,0.09653589696932102
0.1916590092,0.487674254469016,1.0271442274080613,-1.5622882204432655,-0.41197873608299895,0.222706579783763,0.14136984503730787,-0.024175835145374535,0.8518362669316568,-2.501979695026826,0.10016068993611371,-0.44206907379267457,3.0688812606787086,-0.8748739932498036,-0.9679944913542992,-6.157299580615463,-0.610865238198,-0.9484023983301588,0.0,0.22314458028951514,-0.01419204110903564,0.848194769134686,-1.180965213824072,-1.0381872146929836,-1.0151112598242362,1.0407258221364177,-0.012398383078416775,0.15055687934629733,0.1778576265543938,0.09670486636406181,0.08115276019033199,-0.029755603656809723,0.03824791612645031,0.1778576265543938,0.380500488984292,-0.08797165337346367,0.09670486636406181
0.1999920096,0.47337955942034915,0.9786823214892659,-1.7154319407769225,-0.4083758278813717,0.23300979322167312,0.43236625809201096,-0.04268158662356916,0.7970689716973794,-2.2207789019420456,0.1258426329220135,-0.33037546781822097,3.081956288625618,-0.9254894726551787,-1.0981856770715646,-6.074100201096238,-0.610865238198,-0.9484023983301588,0.0,0.23153484548059095,-0.014483583168241386,0.849534009428371,-1.1550566951030767,-1.0402176763962887,-0.9001521103339066,1.0068720494812171,-0.03498644488313537,0.1607152561381047,0.18524242547776648,0.0969862034681091,0.08825622200965738,-0.019992479201425724,0.03709018554758889,0.18524242547776648,0.38318945400203736,-0.08844140560904393,0.0969862034681091
0.20832501,0.45947935569922993,0.9315578209181403,-1.6680910901095383,-0.40640779965374435,0.23863775090094977,0.2361728228919048,-0.06431743200259324,0.7330382441199339,-2.596405177062523,0.15135358768833856,-0.21942550849207346,3.0614368824853364,-0.9779502969986048,-1.233123387930242,-6.295550441042357,-0.610865238198,-0.9484023983301588,0.0,0.23987297037484556,-0.014128170279879464,0.8509842272973629,-1.1293091817645748,-1.0377423825719743,-0.7756667483110328,1.000614963879591,0.04265125060619481,0.17403309724933047,0.19394811270600246,0.09734155853329683,0.09660655417270562,-0.010494815299090951,0.03586191391035386,0.19394811270600246,0.38610075054553344,-0.08834732828862124,0.09734155853329683
0.21665801040000002,0.44397492622448537,0.8789946707444861,-1.8606058718951415,-0.4023799954421131,0.2501560367289947,0.4833558164273262,-0.08329424070584127,0.6768768671512758,-2.277308027400074,0.17640964228442413,-0.11045396023865274,3.0068466810688697,-1.030070515844227,-1.3671850064523088,-6.254676148296132,-0.610865238198,-0.9484023983301588,0.0,0.24815352455888748,-0.014014786383110172,0.8526151850778825,-1.1037394425237157,-1.0369527137990064,-0.6356668392676175,0.9937062026352376,0.013606611223646694,0.1957227531777848,0.20307332575371187,0.09791446431465958,0.10515886143905229,-0.0006345361227384355,0.03460641826238602,0.20307332575371187,0.38881557309037496,-0.08845132349423394,0.09791446431465958
0.2249910108,0.3116195868737618,0.4302833144247036,-15.883275290701244,-0.3990958771396115,0.25954760874038796,0.3941099417805905,-0.10295115202811413,0.618702743984787,-2.3589236023885056,0.08397196843132296,-0.5124756112567211,-11.092964048471805,-1.0797440093359303,-1.494953252300771,-5.9610573751686555,-0.610865238198,-0.9484023983301588,0.0,0.25628137513626753,-0.013604227507928883,0.8542376024059821,-1.0786412407327304,-1.0340933525278448,-0.4964000347694344,0.9753810377088248,0.04926903341817776,0.19469785794077793,0.2144260812182523,0.1010782758684206,0.1133478053498317,0.010944818018116281,0.033559770551559155,0.2144260812182523,0.39091921347928327,-0.08850423638142194,0.1010782758684206
0.23332401120000001,0.2965651857045294,0.3792458511809402,-1.806600317603777,-0.392037784523193,0.2797315908520202,0.8470049535121212,-0.12112454151607159,0.5649190655069227,-2.180893869626775,0.10998919692669999,-0.39932381157764574,3.122192157266311,-1.1215998482254477,-1.602613228225812,-5.022901341696489,-0.610865238198,-0.9484023983301588,0.0,0.26481986255754825,-0.013527103416576806,0.8558861407215982,-1.0522750227211077,-1.0335562172880128,-0.3548910288359339,1.0246594277471432,0.009255260728425807,0.19783250167803496,0.2214990671985577,0.10177719686206532,0.11972187033649237,0.023439911637142694,0.03337594659528397,0.2214990671985577,0.39377816402375354,-0.08880464861621432,0.10177719686206532
0.2416570116,0.2826027481178921,0.3319103652249965,-1.6755594523477149,-0.3861120133131302,0.2966774807123072,0.7111209559119629,-0.13741501211561183,0.5167078370203844,-1.9549345754909886,0.1348454400897194,-0.29122126531080894,2.982868351118694,-1.156862195144456,-1.693313678176934,-4.231650693189492,-0.610865238198,-0.9484023983301588,0.0,0.27294076140394896,-0.012938977969416041,0.8574588939264085,-1.0271982873615304,-1.0294601832528127,-0.21988734679639085,0.974546796661706,0.07057787338648935,0.1887379250348191,0.22737459558678857,0.10226423485343301,0.12511036073335557,0.03663568442828723,0.03458895761025595,0.22737459558678857,0.39631488150585364,-0.08883364337675675,0.10226423485343301
0.249990012,0.2647213431814123,0.2712887877252806,-2.145854323549507,-0.3745814912672953,0.3296512405308642,1.3837179277988436,-0.15645576145625742,0.4603572293809293,-2.284981210446791,0.15683379838117623,-0.1955914670366095,2.63870841665348,-1.1804258899818645,-1.7539233060378576,-2.8277563550109153,-0.610865238198,-0.9484023983301588,0.0,0.2819238077862121,-0.012378019743927129,0.8591494554485327,-0.9994593041391667,-1.0255533569200628,-0.07477110764132969,1.0780086344725437,0.06731767653448241,0.20287548793639948,0.23063589233063087,0.10287534038570333,0.12776055194492753,0.051915701467353345,0.036216507671015696,0.23063589233063087,0.3994643529442022,-0.08900726077547515,0.10287534038570333
0.2583230124,0.2500704212193691,0.22161920055809117,-1.758180878287634,-0.36695351948772925,0.35146490242425577,0.9153931853364646,-0.1711155599910905,0.4169719329027905,-1.759246109580538,0.17977928169500634,-0.09579902634956974,2.7535680082086778,-1.2031819222336242,-1.8124554953183234,-2.73083297245008,-0.610865238198,-0.9484023983301588,0.0,0.2900495797590077,-0.011743644321325531,0.8606496911048463,-0.9743675209254924,-1.0211352122289687,0.05400773503397591,0.9751315951929596,0.07612809218173053,0.18003547153479446,0.23362995327781277,0.10337502033385632,0.13025493294395646,0.06725254484540932,0.038250284544240246,0.23362995327781277,0.40197252342196954,-0.08920859280022103,0.10337502033385632
0.2666560128,0.2334642408144362,0.1653208920097424,-1.992821265787161,-0.35665502660721127,0.38091543635372194,1.2358685210813123,-0.18919673174652712,0.363461170430999,-2.1698272995926695,0.20014665700693002,-0.007219062050419432,2.4441826874175687,-1.2172274607625881,-1.8485828882938637,-1.6855319638486939,-0.610865238198,-0.9484023983301588,0.0,0.2986964375707859,-0.010797547952598218,0.862232634221872,-0.9476666631585028,-1.0145460687977597,0.1898861097236593,1.0376643941812613,0.1135361002415544,0.189960763355498,0.234919622515993,0.10392565697814926,0.13099396553784373,0.08387646231133378,0.04080512222023321,0.234919622515993,0.4049380423943792,-0.0890840994346759,0.10392565697814926
0.2749890132,0.2179443152083832,0.11270520681837579,-1.862465481947295,-0.3461071015029144,0.4110792700110928,1.2658015838205003,-0.1992105382580183,0.33382556777633343,-1.2017047918887858,0.22237427228452325,0.08945129127644202,2.6674204020910923,-1.2327989285773753,-1.8886352177784698,-1.8686507941109822,-0.610865238198,-0.9484023983301588,0.0,0.3065676050404984,-0.010126838487710357,0.8636784738470457,-0.9233610798305715,-1.0098748735465184,0.31399564734221747,0.9445778341391299,0.08048835145716074,0.17350768699994776,0.23622627986650385,0.10433629105902613,0.1318899888074777,0.10046526522793112,0.04326053425564737,0.23622627986650385,0.40706435384115436,-0.08899012056147601,0.10433629105902613
0.28332201360000003,0.20197733661098782,0.05857392161362028,-1.9161139842733448,-0.33664874890619373,0.438127260168325,1.1350476590305547,-0.21859776258932667,0.2764495763189188,-2.3265598704769506,0.24170757038486856,0.17353393959445307,2.3200884642157598,-1.2402219645602364,-1.9077284648954376,-0.8907999071812228,-0.610865238198,-0.9484023983301588,0.0,0.31512662002075315,-0.008942370656074084,0.8650829875719586,-0.8969314742341868,-1.0016255781361538,0.43455780786325376,1.0271228332420028,0.14214181864629138,0.16854838083445953,0.23598561040608607,0.1049874709353962,0.13099813947068986,0.11812520970530543,0.046731038434636885,0.23598561040608607,0.41015810849024603,-0.08899563535466598,0.1049874709353962
0.291655014,0.1876429480777927,0.009977446758149612,-1.720195349228008,-0.3279087480972981,0.4631209843328453,1.0488420004030772,-0.22829358311643805,0.24775504500131354,-1.1635449492011756,0.26310651283068154,0.2666003032696976,2.567975689262294,-1.2506562204845721,-1.9345670559119719,-1.2521607372460677,-0.610865238198,-0.9484023983301588,0.0,0.32280977959335594,-0.008207605863961534,0.8663342853726376,-0.8732064453954202,-0.9965082658163266,0.5419680550037275,0.9220159850949717,0.088175297833005,0.15016173534313135,0.2361296617796919,0.1054934206100472,0.13063624116964473,0.1352925641178603,0.050014952619752195,0.2361296617796919,0.41216263615121107,-0.08903505427686606,0.1054934206100472
0.2999880144,0.17178927677198522,-0.04376970382280654,-1.9025165660387435,-0.3175040538422282,0.4928752216508445,1.2486131952027628,-0.24349339156211963,0.202771603089755,-1.8240498879229123,0.2820522860081671,0.3489975629057487,2.2735836155108764,-1.2546928615474744,-1.944949948506652,-0.484416280947526,-0.610865238198,-0.9484023983301588,0.0,0.3310045505588007,-0.006981992257699806,0.8675427954808452,-0.8479015983926916,-0.9879724082548356,0.6457054461538653,0.9834118051218073,0.1470795088719458,0.14502700710390715,0.23518505555611824,0.10599651705721075,0.1291885384989075,0.15327509078914775,0.05395539883224473,0.23518505555611824,0.4148984843093652,-0.08921712526636959,0.10599651705721075
0.3083210148,0.15711726659776132,-0.09351078429231661,-1.7607115648553069,-0.30847755810250027,0.518688233528527,1.0832227656832842,-0.25382953806672615,0.17218204352123134,-1.240387136499659,0.3022055196655466,0.43664620150269223,2.4184846621847607,-1.2609971474564516,-1.9611655897933218,-0.7565445345445138,-0.610865238198,-0.9484023983301588,0.0,0.33879434565154554,-0.006069373723061353,0.8686335257821943,-0.823847286949978,-0.9816164231549225,0.7393327274996297,0.9348127587687209,0.1095185996437073,0.1308928655936578,0.23465442798843322,0.10649624973232788,0.12815817825610534,0.1708270677133483,0.05776405236197331,0.23465442798843322,0.4169983317319779,-0.08922319225711589,0.10649624973232788
