hanche_droite,genou_droit,cheville_droite,hanche_gauche,genou_gauche,cheville_gauche,robot_epaule_avant_droite,robot_coude_avant_droit,robot_poignet_avant_droit,robot_epaule_avant_gauche,robot_coude_avant_gauche,robot_poignet_avant_gauche,temps
-1.3590194807462128,0.9126337267812153,-0.8532988426984512,0.9562440510572641,0.8856561725972262,1.9113677686122026,-1.3590194807462128,0.9126337267812153,-0.8532988426984512,0.9562440510572641,0.8856561725972262,1.9113677686122026,0.62
-1.3984142579059005,0.9162888455195933,-0.8724073141866492,0.9563849968901199,0.971688136370607,1.9205135369865043,-1.3984142579059005,0.9162888455195933,-0.8724073141866492,0.9563849968901199,0.971688136370607,1.9205135369865043,0.63
-1.437566389511438,0.9133990546117484,-0.9020494193136096,0.9522611007305442,1.0276990238304426,1.9128551406644876,-1.437566389511438,0.9133990546117484,-0.9020494193136096,0.9522611007305442,1.0276990238304426,1.9128551406644876,0.64
-1.4822778243334744,0.8850258297236786,-0.9262337238052768,0.9256129889138842,1.058358792156958,1.9035552625078291,-1.4822778243334744,0.8850258297236786,-0.9262337238052768,0.9256129889138842,1.058358792156958,1.9035552625078291,0.65
-1.5186282864392557,0.8474894478922754,-0.9481839833311828,0.8975635923045697,1.0677538084637117,1.8915816157418077,-1.5186282864392557,0.8474894478922754,-0.9481839833311828,0.8975635923045697,1.0677538084637117,1.8915816157418077,0.66
-1.5488936941376112,0.8190615538159033,-0.9629207104181107,0.8851154379231423,1.070943677581902,1.8671472109943292,-1.5488936941376112,0.8190615538159033,-0.9629207104181107,0.8851154379231423,1.070943677581902,1.8671472109943292,0.67
-1.5728207802353211,0.7938112494515894,-0.9704648387835307,0.8810408483157135,1.067307742498417,1.830050579204788,-1.5728207802353211,0.7938112494515894,-0.9704648387835307,0.8810408483157135,1.067307742498417,1.830050579204788,0.68
-1.5994192040325768,0.7619670342526216,-0.9749239804967694,0.8747521505144451,1.0491085411210146,1.7862330785580836,-1.5994192040325768,0.7619670342526216,-0.9749239804967694,0.8747521505144451,1.0491085411210146,1.7862330785580836,0.69
-1.623662484053034,0.7260179764091148,-0.9789750410822059,0.8763896176669299,1.026771194610426,1.7470344186028919,-1.623662484053034,0.7260179764091148,-0.9789750410822059,0.8763896176669299,1.026771194610426,1.7470344186028919,0.7
-1.6412993174227068,0.6719982317307004,-0.9685842488464246,0.896220739373504,0.9868549615496612,1.7083639752097315,-1.6412993174227068,0.6719982317307004,-0.9685842488464246,0.896220739373504,0.9868549615496612,1.7083639752097315,0.71
-1.6411209527829984,0.6204122251063389,-0.9523325541873436,0.8996307953883267,0.9324041490786076,1.6749131848150438,-1.6411209527829984,0.6204122251063389,-0.9523325541873436,0.8996307953883267,0.9324041490786076,1.6749131848150438,0.72
-1.628026718140582,0.578675350781021,-0.9379836914339429,0.9006600871528074,0.8800232158535451,1.6413376917626914,-1.628026718140582,0.578675350781021,-0.9379836914339429,0.9006600871528074,0.8800232158535451,1.6413376917626914,0.73
-1.6057817805384726,0.5469831879426958,-0.9228012004113192,0.9006596372726838,0.8375227407865401,1.6086244967203425,-1.6057817805384726,0.5469831879426958,-0.9228012004113192,0.9006596372726838,0.8375227407865401,1.6086244967203425,0.74
-1.5734319038383722,0.5132611909380109,-0.9096803279446547,0.8889283797971708,0.8070691962978694,1.576824937142504,-1.5734319038383722,0.5132611909380109,-0.9096803279446547,0.8889283797971708,0.8070691962978694,1.576824937142504,0.75
-1.545511462422248,0.462496489585251,-0.899985075993251,0.8793536577035059,0.7846236409597557,1.5451176703679086,-1.545511462422248,0.462496489585251,-0.899985075993251,0.8793536577035059,0.7846236409597557,1.5451176703679086,0.76
-1.525818822130556,0.4021180876758418,-0.8926257804261909,0.8654693186906357,0.7639515601316617,1.5124551795475787,-1.525818822130556,0.4021180876758418,-0.8926257804261909,0.8654693186906357,0.7639515601316617,1.5124551795475787,0.77
-1.5067609545629457,0.335065426482122,-0.8856689892727044,0.8496579375579527,0.7285594011538191,1.4768371945947263,-1.5067609545629457,0.335065426482122,-0.8856689892727044,0.8496579375579527,0.7285594011538191,1.4768371945947263,0.78
-1.4717041624461276,0.2647764001249566,-0.8813983933187753,0.830552988407367,0.6859802745354697,1.430206350628991,-1.4717041624461276,0.2647764001249566,-0.8813983933187753,0.830552988407367,0.6859802745354697,1.430206350628991,0.79
-1.4225293158605803,0.186084320029404,-0.8757731805919399,0.8118215914751363,0.6452261096869277,1.3727874303382934,-1.4225293158605803,0.186084320029404,-0.8757731805919399,0.8118215914751363,0.6452261096869277,1.3727874303382934,0.8
-1.3570520533103163,0.08681403406274285,-0.8665785213693399,0.7866024098088376,0.6012958723179351,1.3054971248428477,-1.3570520533103163,0.08681403406274285,-0.8665785213693399,0.7866024098088376,0.6012958723179351,1.3054971248428477,0.81
-1.2794837103716699,-0.04998646798260742,-0.8602575276893204,0.7625504867011181,0.5560856915645113,1.233963770928479,-1.2794837103716699,-0.04998646798260742,-0.8602575276893204,0.7625504867011181,0.5560856915645113,1.233963770928479,0.82
-1.198565597796635,-0.21756025150610564,-0.8541413652126116,0.730910830862619,0.4963824365872911,1.1568628342119933,-1.198565597796635,-0.21756025150610564,-0.8541413652126116,0.730910830862619,0.4963824365872911,1.1568628342119933,0.83
-1.1268174624527603,-0.38387099351015314,-0.8449530287314958,0.7036504089442449,0.42661920230404304,1.087337673250455,-1.1268174624527603,-0.38387099351015314,-0.8449530287314958,0.7036504089442449,0.42661920230404304,1.087337673250455,0.84
